date,temperature,humidity,soil_humidity,ph,water_quantity
30/05/2021,7.62,31.72,91.07,13.5,140.1
30/06/2019,-10.33,96.28,91.89,1.34,164.94
16/12/2018,79.05,52.44,93.49,13.12,58.96
24/06/2019,-1.1,6.78,56.72,11.57,689.57
05/01/2020,76.25,13.49,61.85,8.94,182.1
13/02/2020,70.51,24.67,15.83,8.09,2.77
24/11/2021,-6.34,16.16,99.28,2.75,164.23
18/09/2018,-38.68,49.98,10.11,6.83,692.09
14/06/2019,6.26,63.57,10.92,13.16,505.42
09/08/2020,29.42,20.31,70.62,3.8,82.47
09/09/2018,-23.66,86.8,53.93,2.53,587.1
14/11/2020,31.49,14.12,44.3,7.3,268.29
14/10/2020,60.09,36.31,64.44,9.73,661.36
26/03/2018,100.27,91.56,7.49,1.24,464.7
05/04/2020,55.22,24.42,97.98,12.62,870.87
17/01/2019,79.31,92.53,69.22,8.55,109.52
01/02/2019,100.62,23.64,15.78,13.14,394.88
15/01/2020,119.64,57.56,83.59,10.62,608.47
05/12/2018,3.5,28.7,11.09,5.3,315.57
03/05/2021,57.94,81.55,4.58,13.46,237.12
13/11/2020,98.4,6.16,24.86,0.33,201.86
23/08/2020,6.19,12.15,59.96,7.26,452.22
04/11/2021,88.86,15.29,45.36,3.18,241.0
22/03/2021,46.51,69.25,39.29,13.6,460.99
12/12/2018,19.45,2.9,68.65,4.97,748.11
03/07/2019,7.34,31.91,48.18,11.41,690.04
15/10/2018,-26.86,6.73,97.51,6.7,26.93
03/07/2018,22.46,64.46,36.06,6.47,966.87
25/05/2020,0.07,56.94,15.38,8.89,905.01
11/07/2021,-8.41,37.65,32.32,7.8,700.72
04/10/2020,43.29,59.07,45.04,4.57,222.66
30/06/2019,-22.56,67.06,22.52,11.76,993.59
18/03/2019,64.29,75.53,88.65,0.07,804.73
01/11/2021,67.26,39.44,52.3,6.61,453.45
07/02/2018,93.58,98.25,98.41,3.1,117.15
19/12/2021,8.71,45.73,70.88,2.93,815.89
21/12/2018,22.15,64.69,36.5,12.38,353.68
23/09/2020,-8.15,49.09,4.95,12.08,705.4
07/04/2021,53.17,45.94,89.4,7.75,971.82
30/07/2019,-12.53,59.83,35.44,7.34,701.15
23/05/2019,18.37,2.5,66.38,12.99,646.66
03/12/2018,112.83,72.84,58.35,10.22,777.36
15/04/2018,-15.81,88.46,14.72,4.69,148.34
13/07/2019,97.27,26.96,51.22,8.46,48.82
04/05/2020,-31.97,30.61,81.39,0.74,164.42
27/08/2019,110.32,7.29,13.37,2.06,353.48
02/03/2020,77.44,51.35,77.85,2.29,313.81
01/02/2019,84.12,77.18,67.43,5.82,802.26
29/06/2019,-0.85,96.19,0.01,5.45,953.32
08/06/2020,-15.56,47.55,55.86,5.54,168.22
30/07/2020,107.62,14.13,95.04,6.7,31.96
19/08/2018,28.2,19.53,88.21,0.63,8.83
13/10/2020,64.5,32.65,15.1,13.08,484.02
08/07/2019,47.36,5.64,1.22,11.62,777.08
21/07/2020,-24.69,41.66,42.21,4.04,163.83
28/11/2018,53.15,27.06,8.53,1.05,326.44
16/08/2019,52.14,93.99,19.98,3.04,243.33
12/08/2020,-5.11,46.56,96.77,1.97,754.79
25/03/2020,106.72,47.63,71.44,6.09,888.24
02/06/2020,62.63,87.67,7.21,7.09,971.3
18/08/2019,36.57,26.41,35.76,1.08,720.66
14/12/2020,40.24,77.14,16.91,8.51,705.31
11/04/2019,123.87,94.49,77.44,3.04,125.95
06/01/2018,-35.54,55.26,1.74,13.66,822.89
03/04/2019,30.64,5.37,79.76,13.14,31.02
10/07/2021,85.55,1.44,79.55,13.46,394.69
25/06/2019,6.7,96.9,15.33,8.41,633.43
02/02/2018,53.96,35.49,27.89,4.43,729.77
26/04/2018,112.55,60.94,76.99,3.36,774.98
06/02/2021,65.08,57.09,23.74,0.26,6.58
17/05/2019,49.44,67.82,71.65,7.71,764.7
19/09/2021,114.49,36.98,51.75,10.77,133.12
11/08/2020,-4.42,44.7,30.08,7.16,817.13
09/03/2021,111.78,26.63,72.82,12.97,373.79
06/01/2018,-30.46,1.28,67.17,9.33,352.68
20/05/2020,-3.48,67.08,51.14,5.32,215.59
03/10/2019,-33.87,88.07,28.22,10.91,460.21
13/11/2021,2.5,37.41,32.11,8.95,281.79
20/05/2019,4.54,35.32,75.34,10.84,757.35
07/10/2018,123.79,4.74,70.38,4.04,303.78
12/08/2019,69.39,78.17,94.12,13.42,228.12
12/10/2018,93.15,27.48,14.24,9.41,423.68
09/04/2020,101.87,58.01,10.61,9.02,360.1
26/09/2020,75.91,64.04,43.07,4.61,340.57
12/08/2019,116.26,53.1,66.99,9.19,110.22
13/01/2021,-3.01,39.84,56.91,12.93,676.75
09/09/2019,-0.93,4.15,50.02,13.24,188.81
10/02/2021,56.23,88.88,51.28,2.38,101.93
23/03/2019,71.29,88.56,80.66,4.96,559.6
31/01/2018,65.25,97.09,63.94,12.99,925.79
11/06/2020,65.36,89.03,68.09,5.39,63.76
18/09/2019,70.9,46.96,96.48,10.81,656.0
07/08/2020,7.82,55.76,34.99,7.54,190.83
02/01/2021,59.69,3.62,2.22,9.05,41.24
19/11/2020,66.69,94.2,10.89,0.71,367.52
19/01/2021,1.92,75.61,18.77,2.56,442.98
31/10/2019,12.72,84.06,63.68,11.3,457.31
16/09/2021,26.84,77.93,10.67,8.77,317.5
12/08/2021,32.89,32.96,89.37,2.99,701.18
17/01/2020,58.89,78.05,30.82,10.73,571.67
04/05/2020,92.39,76.99,7.07,0.48,774.77
23/11/2018,24.64,67.08,45.93,3.79,374.03
18/10/2021,97.96,84.59,0.04,8.68,511.7
11/05/2018,120.57,42.36,7.59,5.21,756.23
29/10/2020,15.67,33.78,67.71,0.51,571.35
28/07/2018,78.38,12.4,22.24,2.16,482.2
02/10/2021,-21.01,78.53,12.86,8.4,924.32
05/10/2021,-35.65,26.01,38.97,0.17,948.29
13/10/2020,86.08,1.05,41.9,7.23,184.25
30/11/2020,116.05,50.63,12.51,11.24,470.16
14/01/2021,123.21,17.41,35.8,12.57,265.65
28/01/2019,-18.73,66.9,87.31,10.17,910.34
28/02/2019,20.95,8.38,45.08,11.25,270.38
03/10/2021,119.85,64.49,12.63,10.62,598.52
01/05/2021,-22.4,61.16,21.28,6.25,67.6
03/06/2019,10.11,88.17,6.64,2.38,643.95
10/10/2018,-1.87,68.11,90.74,8.33,582.16
23/08/2018,40.3,67.23,29.59,8.75,549.71
31/12/2019,108.17,60.66,70.73,13.4,480.4
09/06/2020,-13.43,64.49,99.44,8.0,106.13
24/03/2020,116.45,45.56,40.8,3.18,264.2
12/12/2021,91.11,46.62,96.39,1.14,794.29
16/01/2020,-14.52,27.6,4.33,0.88,9.78
23/11/2018,64.17,56.36,42.4,4.33,599.99
30/10/2021,11.36,13.29,53.4,1.56,18.71
19/04/2018,1.81,33.19,57.8,6.14,914.07
31/10/2018,48.94,95.49,82.86,9.04,587.66
19/11/2019,-4.76,27.03,17.18,9.62,456.74
14/05/2020,45.2,87.06,10.67,8.03,685.24
25/04/2019,6.84,1.68,47.5,5.92,233.04
07/09/2020,29.46,48.06,67.85,10.53,180.22
05/07/2021,-39.32,53.51,35.84,11.41,610.95
07/08/2020,90.69,26.09,77.11,13.49,870.88
29/12/2020,-38.92,83.17,24.47,11.38,445.28
08/07/2018,89.62,90.03,96.08,8.99,842.8
22/09/2021,74.06,82.94,66.65,6.44,510.06
12/10/2020,-38.96,20.39,67.7,3.83,319.47
26/03/2021,55.82,83.11,27.49,11.47,331.43
25/10/2020,36.44,90.82,50.6,6.41,242.62
20/08/2019,-10.19,44.32,85.7,4.35,955.17
03/11/2018,-3.95,84.65,69.49,4.2,896.24
30/11/2018,28.27,81.04,47.58,4.78,950.98
04/01/2019,6.19,18.83,44.67,0.41,927.16
09/08/2019,24.57,26.72,58.05,7.14,543.43
02/07/2019,39.93,85.92,77.87,4.72,983.21
08/12/2021,39.99,53.5,49.82,7.36,700.59
24/04/2021,-15.52,68.66,72.12,6.75,765.37
10/05/2018,-25.37,60.75,86.35,8.57,421.15
30/11/2021,46.01,2.78,57.27,1.37,674.57
10/06/2020,-13.53,90.5,6.48,12.91,966.75
24/05/2018,78.29,33.49,42.12,12.24,367.41
17/08/2018,96.82,49.62,82.01,7.03,481.98
29/10/2019,-8.06,71.51,15.09,7.69,413.17
10/04/2020,16.11,79.65,74.3,6.72,72.74
16/10/2019,65.79,20.24,9.95,10.27,175.8
28/07/2020,120.33,38.32,50.12,13.16,253.9
29/07/2018,91.47,34.85,3.87,10.31,622.91
30/07/2019,7.2,1.01,44.58,3.51,822.32
29/11/2018,-19.7,64.17,19.5,5.85,945.25
18/02/2021,71.43,93.21,89.39,6.61,377.21
25/02/2018,-22.09,21.92,30.31,0.03,517.0
10/09/2020,28.36,70.38,19.48,6.34,306.43
06/03/2018,50.96,62.35,16.81,0.43,687.86
04/06/2021,36.0,77.6,4.44,9.5,771.96
15/08/2019,-8.55,64.4,92.07,3.52,732.29
11/12/2021,84.47,52.49,90.28,13.46,330.93
07/06/2018,74.72,67.48,42.46,9.3,58.42
23/10/2021,100.73,87.51,49.6,3.76,454.7
01/10/2021,76.3,65.68,53.39,13.4,998.74
03/09/2021,-1.8,79.53,2.74,7.91,138.04
09/05/2020,-34.88,21.97,40.94,3.84,710.89
02/02/2018,-1.02,56.05,9.64,10.07,978.12
04/04/2021,-11.03,46.81,6.16,0.49,354.58
27/02/2021,7.3,31.51,64.74,13.21,173.24
06/12/2018,44.63,55.27,39.6,1.51,358.59
11/10/2020,41.85,73.7,41.21,11.82,243.06
26/10/2020,95.28,73.44,96.25,5.33,610.94
28/08/2021,56.5,46.67,71.32,4.2,157.67
17/11/2018,28.29,44.12,65.21,0.37,318.59
15/12/2021,21.27,31.27,17.79,1.06,132.92
28/02/2019,-25.86,63.75,33.39,5.47,465.2
30/01/2021,48.66,79.64,26.29,10.75,905.15
18/09/2019,88.97,40.13,95.31,5.38,286.14
07/05/2021,66.42,74.16,47.58,3.86,322.11
10/08/2018,112.45,61.6,18.92,13.34,60.12
11/09/2020,117.62,92.59,19.84,8.61,310.15
15/10/2019,93.52,17.9,83.18,2.64,719.27
19/08/2020,122.79,96.2,93.75,7.21,910.85
04/04/2019,109.15,35.1,37.23,13.47,645.21
07/10/2018,94.37,26.95,97.22,11.49,501.08
19/02/2020,97.66,86.61,17.58,13.31,10.46
07/12/2018,21.62,24.84,77.44,13.13,444.12
19/01/2018,38.52,87.63,44.11,2.21,668.74
10/10/2020,90.4,46.01,31.22,9.48,637.47
18/06/2019,67.37,87.49,83.7,1.45,797.64
21/08/2018,94.98,99.9,58.7,10.61,558.56
24/08/2020,4.37,62.93,58.69,7.55,972.79
09/05/2019,-32.03,23.55,30.23,8.05,687.44
02/02/2021,117.6,91.41,57.56,6.45,970.17
24/07/2020,88.93,52.09,31.48,1.53,54.9
19/11/2020,-34.7,23.63,94.64,0.22,246.41
12/12/2021,65.38,57.63,44.07,7.25,57.34
03/09/2021,-6.33,72.06,94.73,13.9,146.34
24/11/2018,109.69,4.29,44.29,3.36,73.12
28/10/2021,113.73,72.02,54.67,13.95,317.82
27/10/2020,40.12,25.52,63.66,4.67,477.87
30/03/2019,124.56,82.59,33.19,11.93,185.66
15/01/2021,117.17,91.76,9.13,6.78,511.2
07/06/2019,-1.73,70.55,85.42,0.53,455.32
17/12/2021,92.08,69.68,37.64,12.59,14.2
05/06/2018,21.28,0.92,95.45,9.21,232.06
02/07/2018,32.29,54.14,73.41,6.51,93.31
27/03/2019,98.65,76.69,98.31,1.67,555.04
14/07/2019,25.98,72.62,37.76,5.29,505.96
31/03/2020,21.86,18.61,57.65,5.56,104.03
02/04/2020,64.85,91.13,47.86,13.34,816.76
12/01/2021,56.13,77.63,4.39,2.44,658.97
03/02/2019,86.36,4.39,87.25,2.94,362.96
07/12/2018,61.16,64.43,61.87,1.0,652.73
02/06/2020,80.68,11.24,8.84,9.39,640.44
23/03/2018,-26.28,52.96,80.81,11.43,496.22
13/07/2021,41.28,93.26,3.07,4.78,559.67
07/11/2018,-33.73,77.87,15.82,4.7,967.46
17/12/2021,-21.27,98.29,91.36,4.1,385.53
24/04/2018,48.51,8.63,26.71,13.32,378.7
22/12/2019,77.61,60.75,34.17,6.73,517.89
25/09/2020,55.51,4.49,85.05,8.07,253.65
27/03/2020,13.78,98.63,81.33,12.84,965.96
26/06/2021,-11.36,4.37,86.01,11.41,531.5
05/06/2020,-19.12,3.9,27.92,8.63,897.64
22/03/2021,38.81,71.74,13.91,2.07,348.81
13/10/2021,13.39,92.91,86.0,10.69,233.2
12/06/2020,27.29,49.5,21.63,12.99,99.12
19/03/2018,19.67,82.34,67.06,3.82,686.63
30/04/2021,-34.8,75.12,40.35,0.56,736.04
07/07/2021,40.72,90.38,16.53,10.39,69.33
13/09/2019,86.87,63.61,75.3,7.0,177.47
21/05/2020,-0.63,51.25,97.82,2.19,387.23
04/09/2020,-7.33,56.28,29.73,5.63,365.71
29/05/2018,-25.97,38.74,10.2,6.77,478.0
20/05/2021,41.0,59.7,65.06,7.97,175.81
22/10/2020,-34.75,76.67,26.75,3.29,568.17
31/07/2020,-26.04,67.56,88.02,10.65,854.58
01/11/2020,-5.56,60.27,48.89,5.59,367.88
02/03/2019,-18.49,65.79,8.12,11.93,625.39
02/09/2019,13.55,21.05,30.38,13.48,196.1
02/07/2018,66.68,24.32,71.65,1.77,839.96
04/11/2018,117.06,2.97,52.93,4.6,666.84
29/01/2021,11.42,28.08,75.68,9.53,551.96
06/03/2021,8.94,32.02,38.75,8.47,1.68
24/06/2019,92.6,81.08,56.04,7.62,819.81
29/10/2020,19.36,45.29,26.8,1.91,353.18
19/04/2021,42.86,85.08,1.04,1.67,776.2
07/04/2019,57.88,32.95,44.85,5.66,389.48
21/04/2019,-1.52,82.79,42.23,13.88,478.04
14/07/2020,99.45,17.31,62.15,2.9,568.67
21/06/2020,32.58,72.42,41.38,13.6,654.07
22/11/2019,0.41,8.72,15.93,12.32,451.34
29/08/2019,85.15,63.19,30.81,11.06,970.49
09/08/2021,0.05,60.56,89.05,8.41,685.23
27/03/2018,101.32,99.73,98.61,3.92,495.87
26/11/2019,84.23,19.61,14.4,5.42,435.66
30/09/2020,123.44,37.28,95.07,9.62,943.54
20/10/2018,113.52,39.32,19.37,6.95,746.84
07/01/2021,55.67,24.87,0.42,3.58,190.76
01/11/2018,-13.91,47.8,1.4,7.31,329.91
30/08/2019,89.33,43.44,39.8,3.71,486.97
15/04/2021,118.63,69.88,11.55,5.39,796.06
08/09/2021,4.95,68.11,36.65,0.42,444.73
22/02/2018,-15.54,83.96,69.05,2.59,17.89
01/10/2021,50.13,84.24,13.38,1.14,984.12
03/04/2019,49.11,90.35,55.34,3.27,113.97
12/03/2021,46.33,90.38,88.5,12.07,624.71
05/05/2020,23.02,59.11,26.14,10.24,532.71
04/11/2021,-24.55,68.61,9.39,13.67,2.06
15/02/2021,94.43,81.66,25.06,12.89,177.08
22/02/2021,9.39,30.81,59.39,6.83,727.86
23/01/2021,42.94,41.03,3.65,7.67,784.24
10/02/2019,104.41,22.83,19.07,13.13,860.38
06/02/2018,9.43,60.45,63.75,9.98,469.94
22/09/2018,10.71,48.93,49.23,8.26,257.62
10/02/2021,-16.96,45.31,98.42,2.58,10.5
01/10/2021,50.6,20.97,15.49,9.68,610.64
10/11/2019,-17.66,84.2,51.04,3.95,883.86
21/05/2019,-25.63,61.46,5.66,13.1,342.44
11/12/2019,-33.41,76.52,48.22,4.97,533.61
23/08/2018,14.0,83.37,74.67,8.92,342.81
04/02/2018,68.49,78.3,88.69,7.29,203.04
12/06/2020,72.53,31.8,43.66,13.79,898.48
19/03/2018,-10.6,42.35,88.3,11.89,791.18
04/02/2021,-30.09,40.87,12.36,1.51,695.02
02/09/2020,41.71,25.25,58.66,2.71,127.5
03/08/2019,87.47,89.46,85.9,11.81,807.29
06/08/2019,37.95,36.68,47.68,12.91,565.38
23/05/2018,82.63,92.08,46.63,8.3,312.36
16/04/2020,-29.45,13.81,5.27,6.31,632.76
17/06/2018,85.72,89.44,13.71,7.86,905.3
04/05/2019,103.64,6.35,45.54,0.11,727.4
16/04/2021,81.58,50.92,4.21,5.67,49.81
31/03/2021,-0.68,71.4,7.96,1.72,149.36
31/03/2018,111.3,3.55,22.46,5.63,485.63
21/12/2020,-30.01,66.54,40.4,1.17,14.48
10/03/2021,82.98,39.05,30.49,3.41,459.74
22/01/2020,83.84,18.11,26.74,12.36,457.05
19/12/2021,23.7,42.02,14.75,11.77,903.55
12/07/2018,68.01,94.45,68.89,11.96,457.72
30/03/2020,0.18,78.42,45.66,8.01,390.24
04/05/2019,-11.45,65.3,89.79,12.39,932.22
06/07/2019,-17.82,48.03,23.56,11.65,335.45
18/03/2018,68.86,84.42,12.24,9.92,955.89
17/07/2020,18.89,49.98,29.8,4.05,938.39
22/03/2020,-20.53,41.96,95.65,11.25,0.32
14/05/2021,31.46,51.84,84.0,3.98,423.73
12/06/2019,83.23,34.59,12.74,8.24,334.87
17/02/2021,72.61,35.62,18.55,0.37,64.03
03/11/2019,103.36,24.69,45.68,2.76,297.59
12/04/2018,-29.76,96.35,69.89,8.94,443.13
26/09/2019,52.56,64.19,81.09,2.1,658.11
18/03/2021,65.74,39.48,33.59,0.86,914.4
17/06/2018,91.91,54.43,33.77,0.83,757.84
29/06/2021,-25.78,51.26,51.87,1.86,630.1
25/02/2020,-37.13,73.55,6.66,9.77,317.91
13/02/2018,124.11,11.9,77.44,13.2,625.63
17/11/2018,25.27,13.36,45.29,8.17,728.14
12/06/2019,122.61,86.98,37.24,4.96,519.46
19/02/2019,-6.66,69.79,36.21,10.25,925.41
22/04/2019,20.96,98.63,85.35,4.51,24.43
03/12/2021,29.2,24.8,94.11,12.32,170.47
14/05/2019,-19.25,28.07,86.9,11.4,491.36
08/09/2018,108.18,46.12,57.69,6.38,217.82
22/01/2021,75.22,6.18,54.86,5.55,616.67
22/11/2020,55.76,20.84,93.35,1.15,861.24
18/12/2018,98.38,66.23,13.36,9.06,647.71
27/11/2021,122.63,10.87,68.59,9.3,371.76
01/09/2019,122.89,30.33,90.02,11.55,602.94
28/04/2021,107.54,3.61,67.76,11.38,766.73
19/04/2019,12.15,57.76,26.89,1.78,249.66
11/11/2018,69.31,46.64,94.54,5.12,728.96
12/05/2020,18.94,35.21,51.64,7.61,542.1
27/11/2019,110.76,46.33,77.14,5.74,904.56
17/02/2018,94.92,14.92,50.28,9.86,300.98
20/06/2021,48.91,87.24,22.54,0.77,421.94
16/07/2021,-32.26,64.85,45.65,3.04,10.04
12/10/2019,58.68,84.04,13.75,3.97,825.3
26/06/2021,2.79,25.84,40.04,11.7,398.94
14/08/2021,-34.37,7.26,23.37,7.23,438.44
28/02/2019,26.39,43.31,70.51,11.76,214.36
14/08/2021,124.96,83.01,63.76,13.72,641.99
24/02/2021,25.3,42.3,40.57,9.23,498.13
22/09/2018,37.72,98.3,87.43,6.07,570.57
15/11/2018,-31.8,6.16,4.84,5.44,853.67
09/10/2018,0.44,76.89,86.4,5.1,260.03
07/05/2021,88.05,37.01,24.49,4.85,331.61
01/06/2020,108.72,98.3,67.59,7.42,288.91
09/10/2021,-24.72,7.74,57.2,2.79,855.64
08/01/2019,-19.01,83.42,85.27,10.06,546.54
17/02/2018,40.89,8.07,65.73,7.43,514.39
02/01/2020,67.09,70.55,44.9,8.2,909.05
19/05/2020,111.67,86.56,6.03,6.63,37.8
08/07/2018,64.19,84.93,57.12,0.23,586.67
17/06/2021,-27.39,33.08,73.6,10.16,221.44
07/04/2021,-0.47,74.36,31.69,1.19,590.38
03/09/2020,27.1,7.89,70.62,3.13,315.29
04/04/2021,86.31,38.11,92.6,5.05,17.94
02/03/2019,115.59,25.22,65.97,3.61,853.95
01/10/2021,-8.42,86.05,26.44,9.38,677.73
07/01/2018,66.74,5.06,44.81,3.75,387.38
18/01/2020,108.41,22.61,80.02,12.34,600.01
01/12/2021,23.56,25.83,18.22,7.81,382.14
30/06/2019,5.73,76.37,24.31,1.71,174.73
10/01/2021,116.62,42.63,76.27,1.74,890.65
21/02/2018,70.18,55.18,11.88,9.77,897.69
26/04/2018,84.17,13.96,21.41,4.05,485.48
07/04/2019,99.4,82.56,10.39,6.65,880.63
22/12/2019,83.15,64.53,41.96,7.16,236.84
08/09/2020,64.08,62.03,77.99,2.06,645.76
19/07/2021,53.5,32.04,88.82,10.88,638.61
02/03/2020,40.44,22.84,66.19,6.25,91.2
24/01/2020,120.91,13.55,65.2,7.22,464.17
24/03/2019,107.95,18.44,10.58,4.2,330.67
11/07/2018,87.86,46.3,54.98,7.19,908.86
05/01/2021,-8.08,47.35,90.45,13.5,49.08
24/06/2019,62.64,65.39,61.46,11.74,784.82
20/02/2018,-37.89,10.08,22.4,5.15,561.05
12/02/2019,108.96,32.42,65.11,7.2,116.63
10/11/2019,5.96,54.93,70.46,4.94,292.77
29/09/2020,31.1,96.3,22.81,0.67,178.52
10/11/2021,35.95,20.08,40.01,10.12,777.32
14/09/2020,-26.89,19.57,49.38,5.09,367.73
13/05/2018,-5.12,2.67,9.92,0.23,874.8
26/04/2019,36.68,37.95,51.61,13.75,238.59
30/03/2018,11.09,16.47,90.99,0.88,604.95
03/06/2019,53.77,81.95,31.93,0.19,623.7
12/05/2018,52.48,61.88,86.86,13.96,167.93
16/03/2019,-0.41,18.02,84.59,10.66,313.47
18/04/2018,66.5,96.44,12.12,8.06,692.62
06/03/2019,100.46,90.65,97.27,0.93,437.18
03/04/2021,-20.68,56.67,17.37,2.07,146.53
20/03/2019,112.71,42.28,19.86,10.02,954.08
13/04/2018,71.07,43.53,16.34,9.82,463.74
05/12/2019,11.73,50.66,65.14,2.75,676.27
09/03/2020,34.81,71.97,16.89,9.43,156.69
13/05/2021,80.3,70.34,19.58,11.54,208.86
15/08/2020,73.71,63.59,36.26,9.83,498.88
26/04/2021,-25.53,87.1,67.07,8.53,71.85
12/05/2021,12.93,3.37,25.63,5.08,504.51
14/11/2019,-9.98,90.45,70.18,11.19,206.07
11/06/2019,-31.82,86.39,43.87,9.79,735.11
17/04/2018,16.47,66.87,41.06,2.46,85.23
10/07/2019,115.54,44.26,10.16,10.54,845.66
05/08/2020,60.76,50.89,11.36,1.16,288.03
02/07/2018,19.22,8.4,89.4,10.27,445.88
23/04/2021,-12.43,2.82,47.08,10.33,862.4
15/10/2019,-3.1,90.23,5.79,3.19,403.77
28/01/2020,122.45,73.88,7.16,4.63,365.04
17/08/2018,-23.8,2.4,40.36,2.05,457.81
27/07/2018,91.45,6.95,69.32,5.9,732.97
27/06/2019,-4.79,67.72,52.37,1.14,336.59
12/08/2020,114.17,5.35,74.06,4.56,986.85
18/02/2018,14.52,53.68,17.48,2.57,444.82
20/01/2021,-7.55,25.68,0.68,10.29,971.71
10/06/2020,119.83,8.11,12.01,8.43,810.02
14/12/2021,-37.63,69.16,18.56,13.61,995.97
27/09/2021,-13.65,5.98,28.02,0.08,311.63
20/02/2019,47.48,37.22,59.72,6.49,74.15
12/10/2021,-7.09,66.03,74.45,5.67,325.19
25/06/2018,17.31,42.05,6.6,11.18,19.55
26/11/2021,71.16,94.89,7.0,9.67,759.05
18/06/2020,113.9,39.84,29.97,6.2,614.9
18/08/2018,14.18,6.5,48.21,7.78,971.97
15/04/2019,106.78,49.26,99.15,11.39,877.88
03/12/2019,111.32,81.99,77.08,13.5,27.55
23/07/2019,123.67,24.4,74.71,3.58,749.56
04/02/2019,45.99,21.77,64.5,1.11,247.6
22/10/2021,21.3,35.34,6.99,5.53,418.08
30/11/2020,-11.76,9.33,2.99,1.01,656.42
26/06/2021,124.7,58.63,21.95,2.49,891.13
16/10/2018,22.64,84.12,41.47,10.62,367.3
05/03/2019,6.36,18.16,20.88,7.12,907.29
21/08/2021,17.97,55.18,8.31,10.43,735.48
21/10/2019,67.39,75.88,72.7,8.65,70.91
17/10/2019,-6.62,50.74,95.48,0.42,783.51
09/07/2018,11.59,93.95,16.34,6.27,364.28
28/05/2019,63.13,55.42,12.35,11.38,6.76
29/10/2018,15.71,82.12,3.32,9.52,199.14
08/06/2021,2.86,41.73,35.27,4.83,833.19
11/10/2019,-6.23,82.02,21.59,5.98,869.73
15/12/2020,107.53,43.24,19.96,11.58,765.28
07/02/2020,55.54,24.68,86.47,3.97,108.74
27/09/2018,-13.33,6.25,23.81,5.2,751.7
17/02/2019,18.2,44.78,25.83,11.84,623.66
28/11/2019,105.74,46.98,22.1,9.91,273.65
27/02/2020,38.83,18.01,68.29,10.8,660.8
30/10/2018,115.36,77.73,36.74,0.83,379.38
23/08/2018,67.41,55.74,98.06,8.29,685.41
12/04/2020,85.21,9.74,53.29,5.24,913.52
27/08/2018,-33.79,12.58,34.25,2.95,814.9
18/07/2018,24.25,28.77,34.18,3.37,134.95
31/07/2018,59.11,47.31,48.24,7.54,130.44
18/09/2021,40.67,67.44,9.38,2.91,828.34
27/05/2018,-29.07,63.12,36.25,10.8,55.07
13/06/2021,72.22,18.51,96.21,11.26,213.5
20/12/2018,110.65,29.28,14.22,6.14,659.56
19/06/2019,82.76,16.91,49.74,2.85,322.22
15/02/2021,86.63,89.34,64.11,3.16,163.26
03/12/2019,82.2,44.73,82.43,0.4,80.21
12/08/2019,107.3,40.95,51.96,4.42,388.47
05/06/2019,67.63,6.05,6.15,4.84,437.98
22/12/2018,13.55,31.1,2.93,5.63,46.77
24/12/2019,91.22,2.63,34.92,13.09,527.96
22/09/2021,28.7,8.4,21.25,9.18,957.28
22/07/2019,64.25,44.23,88.87,13.31,724.39
28/12/2020,-14.18,11.22,37.35,8.94,205.11
02/12/2020,107.23,34.03,42.39,5.42,200.18
19/04/2020,112.51,47.33,77.89,10.0,389.06
27/07/2019,82.63,90.31,35.92,4.68,530.11
17/05/2019,-29.49,67.35,91.06,8.73,60.46
17/04/2021,-19.13,27.67,42.46,9.07,827.2
30/04/2021,108.79,12.89,37.73,3.64,674.52
30/10/2018,120.75,90.88,70.28,12.58,219.81
08/04/2021,44.95,11.68,57.64,0.14,286.49
27/09/2018,-19.31,78.61,16.72,8.54,735.71
26/10/2020,-19.32,59.47,24.38,2.64,898.4
19/05/2021,122.29,74.29,45.21,6.43,898.66
23/01/2020,33.83,80.63,16.04,4.01,63.7
04/12/2020,-6.22,20.06,72.68,2.36,717.29
19/01/2019,26.24,65.17,87.68,4.82,328.6
27/06/2020,0.58,98.55,91.71,2.13,252.7
31/01/2019,-26.88,41.31,60.84,7.62,904.75
